date,joueur,elo
2020-03-06,Tommy Paul,1828.1413218143587
2020-08-24,Novak Djokovic,2307.4165308025886
2020-08-24,Stefanos Tsitsipas,2112.7627995001717
2020-08-24,Andy Murray,2091.0343435733953
2020-08-24,Dominic Thiem,2075.2759676544138
2020-08-24,Daniil Medvedev,2055.931211668763
2020-08-24,Andrey Rublev,2027.656204327535
2020-08-24,Kevin Anderson,2001.6220832446058
2020-08-24,Alexander Zverev,1995.5241383788798
2020-08-24,Milos Raonic,1975.1066859534596
2020-08-24,Roberto Bautista Agut,1973.0789357869935
2020-08-31,Novak Djokovic,2296.845222436173
2020-08-31,Dominic Thiem,2117.0496389665886
2020-08-31,Stefanos Tsitsipas,2093.0684220681724
2020-08-31,Andy Murray,2082.149804007774
2020-08-31,Daniil Medvedev,2068.4704617782922
2020-08-31,Andrey Rublev,2040.2077345354794
2020-08-31,Alexander Zverev,2026.0499322115083
2020-08-31,Alex De Minaur,1993.2555680270302
2020-08-31,Kevin Anderson,1991.5802937637122
2020-08-31,Roberto Bautista Agut,1973.176124515504
2020-09-07,Kei Nishikori,1988.0151296633296
2020-09-07,Miomir Kecmanovic,1940.085994202108
2020-09-07,Diego Schwartzman,1878.207886622733
2020-09-07,Fabio Fognini,1851.1859795370642
2020-09-07,Yoshihito Nishioka,1845.8690352867573
2020-09-07,John Millman,1815.9140652755805
2020-09-07,Feliciano Lopez,1813.0005846531012
2020-09-07,Jordan Thompson,1802.460156676826
2020-09-07,Pierre Hugues Herbert,1799.6388241679965
2020-09-07,Alexander Bublik,1797.487367207067
2020-09-14,Novak Djokovic,2303.179842392121
2020-09-14,Rafael Nadal,2259.2531818200446
2020-09-14,Stefanos Tsitsipas,2067.797811236876
2020-09-14,Andrey Rublev,2018.2891678628146
2020-09-14,Stan Wawrinka,1978.638103428493
2020-09-14,Kevin Anderson,1977.2906347860217
2020-09-14,Kei Nishikori,1975.2343727305235
2020-09-14,Denis Shapovalov,1973.2846690110769
2020-09-14,Gael Monfils,1970.509032022452
2020-09-14,Filip Krajinovic,1964.122890019251
2020-09-21,Stefanos Tsitsipas,2074.443542382068
2020-09-21,Andrey Rublev,2071.7177917519566
2020-09-21,Daniil Medvedev,2046.8318329433237
2020-09-21,Roberto Bautista Agut,1975.3416997291654
2020-09-21,Kevin Anderson,1962.2211767640867
2020-09-21,Kei Nishikori,1961.7058689441049
2020-09-21,Gael Monfils,1956.3387228522554
2020-09-21,Casper Ruud,1936.6758241769649
2020-09-21,Jan Lennard Struff,1891.9578132131091
2020-09-21,Ugo Humbert,1889.4219342421632
2020-09-28,Novak Djokovic,2303.2897489948054
2020-09-28,Rafael Nadal,2274.8310917937424
2020-09-28,Dominic Thiem,2115.7073175063897
2020-09-28,Stefanos Tsitsipas,2101.7442588156878
2020-09-28,Andrey Rublev,2082.329090735228
2020-09-28,Andy Murray,2071.509278913361
2020-09-28,Daniil Medvedev,2024.712992329677
2020-09-28,Alexander Zverev,2018.895337587143
2020-09-28,Stan Wawrinka,1978.737972124181
2020-09-28,Roberto Bautista Agut,1974.6128105942034
2020-10-12,Andrey Rublev,2114.237368788338
2020-10-12,Andy Murray,2058.052012544287
2020-10-12,Alexander Zverev,2041.8625427112988
2020-10-12,Daniil Medvedev,2012.6500840630463
2020-10-12,Stan Wawrinka,1977.4609265758204
2020-10-12,Roberto Bautista Agut,1972.7287564103458
2020-10-12,Denis Shapovalov,1972.4696532165322
2020-10-12,Milos Raonic,1958.927377815747
2020-10-12,Casper Ruud,1917.0738694428333
2020-10-12,Filip Krajinovic,1911.646280393702
2020-10-19,Alexander Zverev,2068.940681558998
2020-10-19,Diego Schwartzman,1983.8661415762308
2020-10-19,Milos Raonic,1958.0148277643912
2020-10-19,Alex De Minaur,1957.7906645713228
2020-10-19,Denis Shapovalov,1950.0964296784623
2020-10-19,Jannik Sinner,1947.7242966049023
2020-10-19,Ugo Humbert,1944.5415190063693
2020-10-19,Pablo Carreno Busta,1942.613536639188
2020-10-19,Grigor Dimitrov,1930.7049764006197
2020-10-19,David Goffin,1918.0576132386013
2020-10-26,Novak Djokovic,2291.601568627473
2020-10-26,Andrey Rublev,2151.944677597702
2020-10-26,Dominic Thiem,2110.4905105055063
2020-10-26,Stefanos Tsitsipas,2086.0862008873187
2020-10-26,Daniil Medvedev,2007.6165414935012
2020-10-26,Kevin Anderson,1982.0788283508487
2020-10-26,Stan Wawrinka,1966.623542049865
2020-10-26,Jannik Sinner,1955.8374573406782
2020-10-26,Pablo Carreno Busta,1943.1167391826416
2020-10-26,Grigor Dimitrov,1942.2843012236935
2020-11-02,Rafael Nadal,2267.587409922984
2020-11-02,Andrey Rublev,2133.128560058512
2020-11-02,Alexander Zverev,2091.0273744322444
2020-11-02,Daniil Medvedev,2072.692598408357
2020-11-02,Stefanos Tsitsipas,2066.4379059222847
2020-11-02,Diego Schwartzman,1987.7208966265266
2020-11-02,Ugo Humbert,1984.702851345119
2020-11-02,Stan Wawrinka,1983.7208389589923
2020-11-02,Kevin Anderson,1978.145239862721
2020-11-02,Milos Raonic,1977.1720833512677
2020-11-09,Jannik Sinner,2037.2010531353967
2020-11-09,Alex De Minaur,1946.75777650492
2020-11-09,Vasek Pospisil,1904.711972257964
2020-11-09,Denis Shapovalov,1898.7689007576198
2020-11-09,Marin Cilic,1884.0227031143743
2020-11-09,Richard Gasquet,1849.9980639907133
2020-11-09,Felix Auger Aliassime,1842.403995703527
2020-11-09,John Millman,1836.760477284692
2020-11-09,Jan Lennard Struff,1834.2751805291407
2020-11-09,Egor Gerasimov,1828.843080811367
2020-11-16,Novak Djokovic,2275.275607981594
2020-11-16,Rafael Nadal,2255.380842550758
2020-11-16,Daniil Medvedev,2150.0001260816234
2020-11-16,Dominic Thiem,2128.05839611307
2020-11-16,Andrey Rublev,2120.6001954214853
2020-11-16,Alexander Zverev,2082.25305429647
2020-11-16,Stefanos Tsitsipas,2065.608165254269
2020-11-16,Diego Schwartzman,1966.564386470572
2021-01-04,John Isner,1869.6090284032987
2021-01-04,Cristian Garin,1859.3555522554093
2021-01-04,Hubert Hurkacz,1849.264331912789
2021-01-04,Sam Querrey,1828.430376045142
2021-01-04,Sebastian Korda,1823.0836298678626
2021-01-04,Adrian Mannarino,1807.379991643617
2021-01-04,Frances Tiafoe,1800.192137203264
2021-01-04,Tommy Paul,1765.0747250416014
2021-01-04,Cameron Norrie,1738.9160209317808
2021-01-04,Daniel Elahi Galan,1735.8207924790863
2021-01-05,Alex De Minaur,1986.3126693172378
2021-01-05,David Goffin,1908.0242774673818
2021-01-05,Matteo Berrettini,1900.6934371053285
2021-01-05,Jeremy Chardy,1831.2973525883322
2021-01-05,Jan Lennard Struff,1828.6293102076788
2021-01-05,Alexander Bublik,1827.6461768092524
2021-01-05,Fabio Fognini,1823.5008056047595
2021-01-05,Miomir Kecmanovic,1801.0488594379851
2021-01-05,Egor Gerasimov,1789.7776284890897
2021-01-05,Pierre Hugues Herbert,1778.2228791812547
2021-02-01,Jannik Sinner,2084.8203897298913
2021-02-01,Stan Wawrinka,1978.410529582743
2021-02-01,Kevin Anderson,1973.4368456474067
2021-02-01,Nick Kyrgios,1948.2160511267693
2021-02-01,Ugo Humbert,1946.88715614431
2021-02-01,Daniel Evans,1939.2984537728714
2021-02-01,Grigor Dimitrov,1933.6324642555999
2021-02-01,David Goffin,1890.3326021882071
2021-02-01,Borna Coric,1883.3429127398392
2021-02-01,Karen Khachanov,1882.9009095754677
2021-02-02,Novak Djokovic,2280.5237331093736
2021-02-02,Daniil Medvedev,2180.5674337966598
2021-02-02,Andrey Rublev,2137.3115230563503
2021-02-02,Dominic Thiem,2113.8033789976103
2021-02-02,Stefanos Tsitsipas,2087.604881587716
2021-02-02,Alexander Zverev,2073.4691007566043
2021-02-02,Diego Schwartzman,1971.971870948363
2021-02-02,Milos Raonic,1967.5020196882915
2021-02-02,Roberto Bautista Agut,1964.2624104831145
2021-02-02,Matteo Berrettini,1958.621409896657
2021-02-08,Novak Djokovic,2296.1375534634803
2021-02-08,Rafael Nadal,2248.3586969981193
2021-02-08,Daniil Medvedev,2205.2832314024445
2021-02-08,Andrey Rublev,2139.0863852846464
2021-02-08,Stefanos Tsitsipas,2117.932545220398
2021-02-08,Dominic Thiem,2109.3782184535817
2021-02-08,Alexander Zverev,2080.692535560584
2021-02-08,Jannik Sinner,2048.535178281295
2021-02-08,Matteo Berrettini,1980.4494774609686
2021-02-08,Milos Raonic,1978.6854962946115
2021-02-22,Andy Murray,2044.5642904198332
2021-02-22,Jannik Sinner,2009.5229861711662
2021-02-22,Roberto Bautista Agut,1953.773225436264
2021-02-22,Diego Schwartzman,1937.2937949617992
2021-02-22,Ugo Humbert,1922.2405496426636
2021-02-22,Jo-Wilfried Tsonga,1912.613078513106
2021-02-22,David Goffin,1912.0449400157222
2021-02-22,Marin Cilic,1864.067097430167
2021-02-22,Juan Manuel Cerundolo,1857.1246432064636
2021-02-22,Egor Gerasimov,1854.9981655091972
2021-03-01,Daniil Medvedev,2180.06513611666
2021-03-01,Andrey Rublev,2174.6737406727925
2021-03-01,Stefanos Tsitsipas,2120.4521373306175
2021-03-01,Alexander Zverev,2062.1059973913734
2021-03-01,Andy Murray,2040.7753113280758
2021-03-01,Diego Schwartzman,1957.5424825976406
2021-03-01,Stan Wawrinka,1957.4405452998624
2021-03-01,Roberto Bautista Agut,1939.8142644300292
2021-03-01,Alex De Minaur,1939.0605623258928
2021-03-01,Kei Nishikori,1937.175497113217
2021-03-05,Marcelo Arevalo,1708.6039601139976
2021-03-05,Kacper Zuk,1642.8538827152186
2021-03-05,Sergiy Stakhovsky,1640.511157676406
2021-03-05,Yosuke Watanuki,1625.207883438132
2021-03-05,Gerardo Lopez Villasenor,1608.1647794568214
2021-03-05,Illya Marchenko,1607.8641442530422
2021-03-05,Kaichi Uchida,1578.0780827144558
2021-03-05,Dimitar Kuzmanov,1567.7978569964996
2021-03-05,Kamil Majchrzak,1567.5391609292496
2021-03-05,Aqeel Khan,1562.42696120595
2021-03-08,Roger Federer,2239.036270019401
2021-03-08,Daniil Medvedev,2196.0902741840528
2021-03-08,Andrey Rublev,2161.5101507997297
2021-03-08,Stefanos Tsitsipas,2100.189387507942
2021-03-08,Dominic Thiem,2097.5010455195943
2021-03-08,Jannik Sinner,2008.3758001788594
2021-03-08,Roberto Bautista Agut,1968.1967614657988
2021-03-08,Stan Wawrinka,1944.446684047444
2021-03-08,Daniel Evans,1924.344775703938
2021-03-08,Kei Nishikori,1923.0521239834748
2021-03-15,Andrey Rublev,2151.8180025950933
2021-03-15,Stefanos Tsitsipas,2106.4515602227357
2021-03-15,Alexander Zverev,2091.129373123859
2021-03-15,Dominic Thiem,2079.1326084487246
2021-03-15,Aslan Karatsev,2025.310143597102
2021-03-15,Jannik Sinner,2010.1019714253828
2021-03-15,Milos Raonic,1967.670420838048
2021-03-15,Roberto Bautista Agut,1963.2246879208863
2021-03-15,Grigor Dimitrov,1955.2341675446078
2021-03-15,Pablo Carreno Busta,1941.3173511394336
2021-03-22,Daniil Medvedev,2182.654980600983
2021-03-22,Andrey Rublev,2149.0312427485833
2021-03-22,Stefanos Tsitsipas,2097.740926589564
2021-03-22,Alexander Zverev,2071.0062552632876
2021-03-22,Jannik Sinner,2043.9749651052869
2021-03-22,Roberto Bautista Agut,1992.1295277074862
2021-03-22,Aslan Karatsev,1991.7958521044104
2021-03-22,Milos Raonic,1967.197157064703
2021-03-22,Hubert Hurkacz,1964.897484316423
2021-03-22,Sebastian Korda,1963.7091410215542
2021-04-05,Pablo Carreno Busta,1959.894406131888
2021-04-05,Lorenzo Musetti,1883.9162322133823
2021-04-05,Casper Ruud,1877.6984679320904
2021-04-05,Lorenzo Sonego,1871.4865421019176
2021-04-05,Daniel Evans,1867.8899517091743
2021-04-05,Taylor Fritz,1852.9484821883486
2021-04-05,Egor Gerasimov,1823.9825861998643
2021-04-05,Fabio Fognini,1823.8984718117772
2021-04-05,Lucas Pouille,1807.6250062428805
2021-04-05,Jan Lennard Struff,1803.9678844402758
2021-04-12,Novak Djokovic,2285.516997172055
2021-04-12,Rafael Nadal,2242.0541636647163
2021-04-12,Andrey Rublev,2165.4842376823126
2021-04-12,Stefanos Tsitsipas,2143.4224160277836
2021-04-12,Alexander Zverev,2060.109789898403
2021-04-12,Jannik Sinner,2042.5644542206264
2021-04-12,Roberto Bautista Agut,1996.276399118888
2021-04-12,Aslan Karatsev,1990.1712269427176
2021-04-12,Pablo Carreno Busta,1960.032212470419
2021-04-12,Matteo Berrettini,1955.4385889197342
2021-04-19,Novak Djokovic,2274.7042421742585
2021-04-19,Rafael Nadal,2254.3194781531206
2021-04-19,Stefanos Tsitsipas,2157.1581048954945
2021-04-19,Andrey Rublev,2151.2581867684034
2021-04-19,Jannik Sinner,2081.2536402050273
2021-04-19,Aslan Karatsev,2027.4848140082254
2021-04-19,Matteo Berrettini,2000.3769621431807
2021-04-19,Roberto Bautista Agut,1990.151097234335
2021-04-19,Pablo Carreno Busta,1975.7389061303804
2021-04-19,Kei Nishikori,1942.6651597429536
2021-04-26,Alexander Zverev,2043.423248850793
2021-04-26,Kevin Anderson,1943.8232210638591
2021-04-26,Casper Ruud,1924.8361468093458
2021-04-26,Denis Shapovalov,1884.98539979083
2021-04-26,Marin Cilic,1875.7777025766254
2021-04-26,Alejandro Davidovich Fokina,1874.051796435659
2021-04-26,Cameron Norrie,1869.70654755083
2021-04-26,Jeremy Chardy,1869.390892564074
2021-04-26,Filip Krajinovic,1868.2249039742487
2021-04-26,Sebastian Korda,1868.009132039099
2021-05-03,Rafael Nadal,2245.3688375357824
2021-05-03,Daniil Medvedev,2164.23206268827
2021-05-03,Stefanos Tsitsipas,2137.8043821552733
2021-05-03,Andrey Rublev,2131.8349273703066
2021-05-03,Alexander Zverev,2098.4558641456474
2021-05-03,Dominic Thiem,2082.1281779682135
2021-05-03,Jannik Sinner,2051.1878732462737
2021-05-03,Matteo Berrettini,2028.420555498874
2021-05-03,Aslan Karatsev,2020.1022379553128
2021-05-03,Roberto Bautista Agut,1979.6668863555512
2021-05-10,Novak Djokovic,2276.6854068822495
2021-05-10,Rafael Nadal,2264.1215355696677
2021-05-10,Daniil Medvedev,2146.125353253902
2021-05-10,Stefanos Tsitsipas,2143.834785858637
2021-05-10,Andrey Rublev,2123.491099226376
2021-05-10,Alexander Zverev,2099.656896170919
2021-05-10,Dominic Thiem,2072.3430068536677
2021-05-10,Jannik Sinner,2050.1877307364175
2021-05-10,Matteo Berrettini,2029.6875632879028
2021-05-10,Aslan Karatsev,2024.0465459427533
2021-05-17,Roger Federer,2226.074243371853
2021-05-17,Stefanos Tsitsipas,2161.824578783436
2021-05-17,Dominic Thiem,2056.4057643174433
2021-05-17,Jannik Sinner,2032.6699899217622
2021-05-17,Casper Ruud,2006.8797165732951
2021-05-17,Aslan Karatsev,1999.0487187175302
2021-05-17,Lorenzo Musetti,1926.046859699425
2021-05-17,Cameron Norrie,1923.3622534543697
2021-05-17,Grigor Dimitrov,1918.8954637588151
2021-05-17,Denis Shapovalov,1900.7789737121866
2021-05-24,Novak Djokovic,2278.274553794673
2021-05-24,Sebastian Korda,1977.379993050045
2021-05-24,Lorenzo Sonego,1943.7718007308888
2021-05-24,Lorenzo Musetti,1897.4904367781123
2021-05-24,Gael Monfils,1879.867418788354
2021-05-24,Jeremy Chardy,1852.06664486413
2021-05-24,Albert Ramos,1815.510295072355
2021-05-24,Richard Gasquet,1814.632306011045
2021-05-24,Tommy Paul,1811.766630739634
2021-05-24,Jan Lennard Struff,1811.2490621169675
2021-05-31,Novak Djokovic,2298.10109376913
2021-05-31,Rafael Nadal,2266.3112289956994
2021-05-31,Roger Federer,2219.1614900435743
2021-05-31,Stefanos Tsitsipas,2192.4657714859713
2021-05-31,Daniil Medvedev,2150.5648203049536
2021-05-31,Alexander Zverev,2111.0707309756053
2021-05-31,Andrey Rublev,2100.4743190131835
2021-05-31,Matteo Berrettini,2059.8920434887823
2021-05-31,Jannik Sinner,2044.63235655333
2021-05-31,Dominic Thiem,2037.4804144365612
2021-06-07,Marin Cilic,1900.094828830748
2021-06-07,Denis Shapovalov,1894.3120775654413
2021-06-07,Felix Auger Aliassime,1876.1405045981219
2021-06-07,Marton Fucsovics,1849.8733473708387
2021-06-07,Alex De Minaur,1844.3943098201414
2021-06-07,Hubert Hurkacz,1842.251180112511
2021-06-07,Jeremy Chardy,1835.754376517455
2021-06-07,Lloyd Harris,1831.0110798064197
2021-06-07,Alexei Popyrin,1815.1208632684059
2021-06-07,Ugo Humbert,1806.8589298438692
2021-06-14,Roger Federer,2208.398408362599
2021-06-14,Daniil Medvedev,2128.0229522828154
2021-06-14,Matteo Berrettini,2106.54467298637
2021-06-14,Andrey Rublev,2095.5196851123055
2021-06-14,Alexander Zverev,2094.8220109572044
2021-06-14,Andy Murray,2034.6703141717142
2021-06-14,Jannik Sinner,2005.109882715311
2021-06-14,Cameron Norrie,1973.653890422717
2021-06-14,Roberto Bautista Agut,1958.068720137697
2021-06-14,Kei Nishikori,1953.4614477267314
2021-06-21,Daniil Medvedev,2150.970710706761
2021-06-21,Dominic Thiem,2019.203160589359
2021-06-21,Casper Ruud,1993.2860054954426
2021-06-21,Pablo Carreno Busta,1960.5198868836956
2021-06-21,Alejandro Davidovich Fokina,1952.5551485340309
2021-06-21,Roberto Bautista Agut,1946.9802439836237
2021-06-21,Alex De Minaur,1930.0777072918027
2021-06-21,Ugo Humbert,1918.4413733464205
2021-06-21,Lorenzo Sonego,1909.33360682345
2021-06-21,Vasek Pospisil,1853.1628744194406
2021-06-28,Novak Djokovic,2309.538307364261
2021-06-28,Roger Federer,2204.301203812286
2021-06-28,Stefanos Tsitsipas,2167.8822969532825
2021-06-28,Daniil Medvedev,2140.549047942662
2021-06-28,Matteo Berrettini,2130.8780043007373
2021-06-28,Andrey Rublev,2088.6145167741593
2021-06-28,Alexander Zverev,2086.673658001112
2021-06-28,Andy Murray,2028.8625124921123
2021-06-28,Cameron Norrie,1981.452453093371
2021-06-28,Jannik Sinner,1975.8279789508417
2021-07-12,Stefanos Tsitsipas,2147.315693330577
2021-07-12,Casper Ruud,1989.072088460569
2021-07-12,Pablo Carreno Busta,1967.9992591435118
2021-07-12,Kevin Anderson,1951.9065538427378
2021-07-12,Cristian Garin,1915.108411361583
2021-07-12,Lorenzo Musetti,1866.8854119931652
2021-07-12,Alexander Bublik,1864.006134193216
2021-07-12,Filip Krajinovic,1857.2425068615225
2021-07-12,Vasek Pospisil,1827.2356187252221
2021-07-12,Federico Delbonis,1824.5055648066102
2021-07-19,Casper Ruud,2013.7360739348987
2021-07-19,Cameron Norrie,2007.7680993731253
2021-07-19,Denis Shapovalov,1937.7975838780258
2021-07-19,Roberto Bautista Agut,1937.1995566850921
2021-07-19,Carlos Alcaraz,1912.3922950768554
2021-07-19,John Isner,1902.0484365432644
2021-07-19,Cristian Garin,1894.848424557878
2021-07-19,Taylor Fritz,1851.635548302712
2021-07-19,Filip Krajinovic,1848.0407159667834
2021-07-19,Hugo Gaston,1840.9322605923312
2021-07-24,Novak Djokovic,2289.829433432237
2021-07-24,Stefanos Tsitsipas,2132.772321930992
2021-07-24,Daniil Medvedev,2130.6612052993314
2021-07-24,Alexander Zverev,2122.501711379901
2021-07-24,Andrey Rublev,2070.206675086514
2021-07-24,Pablo Carreno Busta,2009.5615030614927
2021-07-24,Kei Nishikori,1967.4918617370843
2021-07-24,Felix Auger Aliassime,1936.6632118102154
2021-07-24,Karen Khachanov,1934.1610262850684
2021-07-24,Ugo Humbert,1930.7991879553576
2021-07-26,Casper Ruud,2039.8647075113981
2021-07-26,Cameron Norrie,1995.5459857858405
2021-07-26,Nick Kyrgios,1959.9404419825069
2021-07-26,Milos Raonic,1953.6116981033883
2021-07-26,Kevin Anderson,1942.4177723987932
2021-07-26,Jannik Sinner,1938.4499910400991
2021-07-26,John Isner,1929.94748950957
2021-07-26,Roberto Bautista Agut,1921.9928061616627
2021-07-26,Brandon Nakashima,1902.1022418104897
2021-07-26,Taylor Fritz,1865.9027557708596
2021-08-02,Rafael Nadal,2253.6121752675745
2021-08-02,Jannik Sinner,2011.0070203651346
2021-08-02,Cameron Norrie,1986.4886020177094
2021-08-02,Kei Nishikori,1980.7065941695741
2021-08-02,Sebastian Korda,1954.7924900623104
2021-08-02,Nick Kyrgios,1938.5326529805866
2021-08-02,Kevin Anderson,1928.3309525154766
2021-08-02,Felix Auger Aliassime,1924.2487786494967
2021-08-02,Jenson Brooksby,1913.5221067049831
2021-08-02,Brandon Nakashima,1900.463820641735
2021-08-09,Daniil Medvedev,2155.7510750435295
2021-08-09,Stefanos Tsitsipas,2134.2944946277776
2021-08-09,Andrey Rublev,2057.8637493992014
2021-08-09,Casper Ruud,2042.7225286395565
2021-08-09,Jannik Sinner,1977.0722844875868
2021-08-09,Kei Nishikori,1973.05768885226
2021-08-09,Cameron Norrie,1968.027499990394
2021-08-09,John Isner,1960.151350787129
2021-08-09,Karen Khachanov,1952.9752004055006
2021-08-09,Ugo Humbert,1938.5143323266527
2021-08-16,Alexander Zverev,2158.1432938456032
2021-08-16,Daniil Medvedev,2155.3665885096502
2021-08-16,Stefanos Tsitsipas,2140.342854710825
2021-08-16,Matteo Berrettini,2110.0190689954893
2021-08-16,Andrey Rublev,2080.517231444999
2021-08-16,Casper Ruud,2050.23005269031
2021-08-16,Andy Murray,2022.5092594226267
2021-08-16,Pablo Carreno Busta,2018.6855196077574
2021-08-16,Jannik Sinner,1966.741972935947
2021-08-16,John Isner,1963.9203735631788
2021-08-23,Pablo Carreno Busta,2013.82066530525
2021-08-23,Andy Murray,2011.1611214349557
2021-08-23,Ilya Ivashka,1959.0658064991487
2021-08-23,Marin Cilic,1889.7578777106378
2021-08-23,Marton Fucsovics,1885.6200828690762
2021-08-23,Carlos Alcaraz,1877.4944260081327
2021-08-23,Mikael Ymer,1859.6622402040728
2021-08-23,Daniel Evans,1848.608817240649
2021-08-23,Frances Tiafoe,1844.4610134102572
2021-08-23,Dominik Koepfer,1835.4187412465833
2021-08-30,Novak Djokovic,2293.579575509462
2021-08-30,Daniil Medvedev,2196.01040607737
2021-08-30,Alexander Zverev,2167.55450806234
2021-08-30,Stefanos Tsitsipas,2130.789852801672
2021-08-30,Matteo Berrettini,2122.9321712522633
2021-08-30,Andrey Rublev,2067.0426902624167
2021-08-30,Casper Ruud,2024.7935413725957
2021-08-30,Andy Murray,2005.876214611033
2021-08-30,Pablo Carreno Busta,1994.2289158695341
2021-08-30,Felix Auger Aliassime,1994.011483236692
2021-09-17,Casper Ruud,2027.1317934635492
2021-09-17,Cristian Garin,1829.151294278819
2021-09-17,Emil Ruusuvuori,1822.545992538502
2021-09-17,Soon Woo Kwon,1762.248403234972
2021-09-17,Alex Molcan,1727.0699336182836
2021-09-17,Henri Laaksonen,1722.2008982062337
2021-09-17,Dominic Stricker,1713.9182800777432
2021-09-17,Norbert Gombos,1691.5607586079357
2021-09-17,August Holmgren,1667.8742384851446
2021-09-17,Damir Dzumhur,1663.0291647581228
2021-09-18,Lloyd Harris,1915.182161871038
2021-09-18,Diego Schwartzman,1904.6330775016315
2021-09-18,Botic Van De Zandschulp,1870.6896623026264
2021-09-18,Federico Coria,1738.944202835825
2021-09-18,Robin Haase,1726.219518973771
2021-09-18,Guido Pella,1719.5920189767978
2021-09-18,Marius Copil,1700.037430769895
2021-09-18,Ricardas Berankis,1690.9218866156955
2021-09-18,Benjamin Hassan,1683.6243935206812
2021-09-18,Tallon Griekspoor,1659.289534140379
2021-09-20,Andy Murray,2005.6202788968599
2021-09-20,Pablo Carreno Busta,1999.3081244010211
2021-09-20,Hubert Hurkacz,1992.8658677732237
2021-09-20,Ilya Ivashka,1953.952072229053
2021-09-20,Karen Khachanov,1917.2317954077703
2021-09-20,Ugo Humbert,1874.0915743583369
2021-09-20,Gael Monfils,1869.8079034299399
2021-09-20,Lorenzo Sonego,1868.5305277183381
2021-09-20,Soon Woo Kwon,1864.6302069146072
2021-09-20,Marton Fucsovics,1849.8690215611043
2021-09-24,Daniil Medvedev,2199.8680408677615
2021-09-24,Alexander Zverev,2172.4893370943664
2021-09-24,Stefanos Tsitsipas,2136.4348149658454
2021-09-24,Matteo Berrettini,2133.148791646388
2021-09-24,Andrey Rublev,2074.3799844919745
2021-09-24,Casper Ruud,2038.105734774145
2021-09-24,Felix Auger Aliassime,1983.7239536351758
2021-09-24,John Isner,1948.3807825549172
2021-09-24,Reilly Opelka,1902.913304805008
2021-09-24,Nick Kyrgios,1900.8528287330332
2021-09-27,Casper Ruud,2083.50834859774
2021-09-27,Andrey Rublev,2070.766261177318
2021-09-27,Jannik Sinner,2022.180899899399
2021-09-27,Andy Murray,2000.6860624494075
2021-09-27,Cameron Norrie,1979.6948856129586
2021-09-27,Hubert Hurkacz,1975.6610256404933
2021-09-27,Ilya Ivashka,1937.5159952520107
2021-09-27,Diego Schwartzman,1905.5138954477952
2021-09-27,Sebastian Korda,1905.0139712971873
2021-09-27,Kevin Anderson,1903.0000277753293
2021-10-04,Daniil Medvedev,2184.0847330270067
2021-10-04,Alexander Zverev,2168.1924423286346
2021-10-04,Stefanos Tsitsipas,2125.678906152444
2021-10-04,Matteo Berrettini,2107.857692358263
2021-10-04,Casper Ruud,2072.610858942463
2021-10-04,Andrey Rublev,2051.5353495053855
2021-10-04,Cameron Norrie,2041.266249083591
2021-10-04,Jannik Sinner,2016.1847578156965
2021-10-04,Andy Murray,2006.244310704827
2021-10-04,Hubert Hurkacz,1988.1467203752145
2021-10-18,Jannik Sinner,2059.209056594449
2021-10-18,Andrey Rublev,2029.3164369403592
2021-10-18,Andy Murray,2001.6199444704357
2021-10-18,Jenson Brooksby,1974.3390814089582
2021-10-18,Diego Schwartzman,1960.781660400311
2021-10-18,Aslan Karatsev,1949.7212499982352
2021-10-18,Karen Khachanov,1928.1342028485883
2021-10-18,Lloyd Harris,1920.2725704161344
2021-10-18,Roberto Bautista Agut,1906.7146915109977
2021-10-18,Marin Cilic,1893.8755600119214
2021-10-25,Alexander Zverev,2189.774275743302
2021-10-25,Stefanos Tsitsipas,2111.2018540138824
2021-10-25,Matteo Berrettini,2097.986381775165
2021-10-25,Casper Ruud,2073.227680765409
2021-10-25,Jannik Sinner,2064.0160796871214
2021-10-25,Cameron Norrie,2029.2191317390311
2021-10-25,Andrey Rublev,2021.3376624370858
2021-10-25,Carlos Alcaraz,2012.965059364241
2021-10-25,Andy Murray,2000.184902274025
2021-10-25,Felix Auger Aliassime,1976.7718632419799
2021-11-01,Novak Djokovic,2305.570309957432
2021-11-01,Daniil Medvedev,2201.9888160706655
2021-11-01,Alexander Zverev,2192.046771350273
2021-11-01,Stefanos Tsitsipas,2088.636044380062
2021-11-01,Casper Ruud,2076.41894548463
2021-11-01,Jannik Sinner,2043.5510965590454
2021-11-01,Cameron Norrie,2022.8382818639996
2021-11-01,Carlos Alcaraz,2016.34950737775
2021-11-01,Andrey Rublev,2004.8650478766972
2021-11-01,Hubert Hurkacz,1996.7069980302554
2021-11-08,Carlos Alcaraz,2068.6078551585088
2021-11-08,Jannik Sinner,2022.435947556444
2021-11-08,Andy Murray,1986.4461462461463
2021-11-08,Felix Auger Aliassime,1962.292674021888
2021-11-08,Sebastian Korda,1947.7054689393094
2021-11-08,Taylor Fritz,1939.2214249336532
2021-11-08,Frances Tiafoe,1927.8752566536552
2021-11-08,Tommy Paul,1927.731040758027
2021-11-08,Botic Van De Zandschulp,1908.4822832488296
2021-11-08,Denis Shapovalov,1896.160134463163
2021-11-15,Novak Djokovic,2303.719642829923
2021-11-15,Daniil Medvedev,2220.8889055387504
2021-11-15,Alexander Zverev,2220.303339352268
2021-11-15,Matteo Berrettini,2086.6980154598455
